Group,Excellent ratio,Good ratio,Pass ratio,Fail ratio
73,0.06338379917580553,0.15972389291111552,0.436445971217501,0.2876433200708659
74,0.08127101682773716,0.15924991220089596,0.5559535729594449,0.14311904762915578
75,0.0901008554270794,0.17802061364938157,0.4515202495604389,0.20753136627443347
76,0.04101030746894748,0.2006268076081911,0.22643745520803307,0.5002150108538531
77,0.06836091465755738,0.14853115832375163,0.4770580154813373,0.2494562401318577
78,0.07130305098928387,0.13726851480590938,0.6772221894368048,0.07684514189783542
79,0.07610722635111238,0.2129801047056554,0.39671079847160545,0.23693452206575577
80,0.07968061010710006,0.23266563200034718,0.4187556712321953,0.21676261997850083
81,0.07125250469531574,0.19865653311905077,0.42719539119363126,0.22417758693182335
82,0.0822191167070362,0.16953333930111616,0.4267649192039908,0.2506462170105613
83,0.06731253121696625,0.1716684561945197,0.42677978879626743,0.26845730606550383
84,0.058362199405748556,0.1368625180621198,0.5821180623626933,0.18745398836636873
85,0.060496191324830306,0.14513774244144914,0.512654802791618,0.22818527940009783
86,0.09117780240366612,0.19345717716578878,0.4055479517571911,0.19743459689690931
87,0.08877123911186324,0.2114415324295063,0.4452909113018197,0.1929203630762914
88,0.08352515125013525,0.2222058916022678,0.3306476283271741,0.25589520300798
89,0.08129081354381747,0.16659900715228962,0.44898091307796595,0.23018984498474548
90,0.05059732980757998,0.15303399045089572,0.5261692586794218,0.19196369432483829
91,0.08715949380085304,0.17134997655813727,0.458216308424286,0.21192288537278178
92,0.08517618154061665,0.19513039866700285,0.32545347729358404,0.3365351943641403
93,0.08789816408037379,0.17344614450387605,0.41163282437729604,0.2382309815052209
94,0.12453904199886841,0.2515730864589393,0.304799559898086,0.1998118293394242
95,0.07074946552787836,0.1580728343909986,0.5017184036754597,0.2013117338666343
96,0.07194942392456381,0.18212384589320252,0.45238255917976417,0.24368335152798387
97,0.06927938600301971,0.19012759189568812,0.505616534276315,0.1641924591189337
98,0.06469562852094947,0.17871252145579963,0.4396039173107507,0.23336733762767725
99,0.07261239697043993,0.17900868238482276,0.48172841787412823,0.21130422714651043
100,0.08930207650897572,0.21996137166838628,0.5225959869171821,0.09233323080237378
101,0.08108353958572209,0.19256385641497223,0.46640338574010803,0.1850938063318884
102,0.05372629587469682,0.19736793016481385,0.4505767823328012,0.27389676297912274
103,0.0919551232462746,0.16426133655151473,0.4899630202748883,0.19415958404733724
104,0.08144083047634781,0.2570336888736759,0.3496561703887362,0.20130058323371622
105,0.09484520121554332,0.21300406605973526,0.48880728410583385,0.13591344280750406
106,0.06970223101678638,0.16775158376521512,0.6535636438128516,0.07021576167748848
107,0.07335355065737469,0.20321921375643118,0.3946817856671767,0.2547366285770307
108,0.07369578918590872,0.20189987938970488,0.35098712033695334,0.30341281966383576
109,0.05874370779253017,0.19308703812315725,0.4524705609069447,0.2299614472693928
110,0.0674944108153206,0.22322429162784838,0.4071935061553448,0.24065398137786037
111,0.08346807623948062,0.18573271803489802,0.46145004792225996,0.1964908429392958
112,0.16483740064373612,0.23260404889955105,0.2713311867024249,0.22488922278472145
113,0.053635487883290416,0.1844461904271701,0.4508574676470479,0.25147457526909484
114,0.05654971811188262,0.1902239610912725,0.2950937301963589,0.41485021199257055
115,0.09191803813823224,0.2008692949211501,0.48657604318674685,0.1433780292903597
116,0.08577145017958941,0.14635124771671026,0.6194047427125071,0.08967649685099896
117,0.06732945907729329,0.23809946186862135,0.386714901845127,0.23365155053316938
118,0.06750616660959659,0.1066743570651405,0.7229918400136683,0.06770908469150885
119,0.06830109513558998,0.14462178864365258,0.472146683480603,0.24803303721313924
